course_code,course_name,link
CHEM 331L,Physical Chemistry Lab,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2765?entityType=Course&reportId=422
CHEM 332,Physical Chemistry II,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2766?entityType=Course&reportId=422
CHEM 332L,Physical Chemistry II Lab,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2767?entityType=Course&reportId=422
CHEM 341,Biochemistry I,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2672?entityType=Course&reportId=422
CHEM 341L,Biochemistry I Lab,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2673?entityType=Course&reportId=422
CHEM 350,Advanced Inorganic Chemistry,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2425?entityType=Course&reportId=422
CHEM 350L,Advanced Inorganic Chemistry Laboratory,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2370?entityType=Course&reportId=422
CHEM 380,Research Methods,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2426?entityType=Course&reportId=422
CHEM 400,Chemistry Seminar,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/3162?entityType=Course&reportId=422
CHEM 410,Structural Spectroscopy,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/3109?entityType=Course&reportId=422
CHEM 411,Advanced Organic Chemistry I,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2631?entityType=Course&reportId=422
CHEM 431,Computational Chemistry,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2919?entityType=Course&reportId=422
CHEM 432,Introduction to Cheminformatics and Computer Aided Drug Design,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2920?entityType=Course&reportId=422
CHEM 433,Surfactants and Colloids,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/3247?entityType=Course&reportId=422
CHEM 442,Biochemistry II with Lab-Metabolic Biochemistry,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2354?entityType=Course&reportId=422
CHEM 451,Applied Homogenous Catalysis,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2427?entityType=Course&reportId=422
CHEM 471,Environmental Chemistry,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2918?entityType=Course&reportId=422
CHEM 488,Directed Research I,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/3159?entityType=Course&reportId=422
CHEM 489,Directed Research II,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/3160?entityType=Course&reportId=422
CHEM 490,Nanochemistry,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/3161?entityType=Course&reportId=422
CHEM 510,Principles of Physical Chemistry,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2763?entityType=Course&reportId=422
CHEM 511,Theoretical Chemistry,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2913?entityType=Course&reportId=422
CHEM 515,Applied Colloid and Surfactant Science,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/3238?entityType=Course&reportId=422
CHEM 518,Applied Polymer Science,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/3239?entityType=Course&reportId=422
CHEM 520,Applied Analytical Chemistry,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/3079?entityType=Course&reportId=422
CHEM 522,Analytical Environmental Chemistry,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2912?entityType=Course&reportId=422
CHEM 530,Inorganic Structures and Reaction Mechanisms,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2434?entityType=Course&reportId=422
CHEM 531,Nanochemistry and Functional Nanomaterials,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/3164?entityType=Course&reportId=422
CHEM 532,Organometallic Chemistry,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2431?entityType=Course&reportId=422
CHEM 540,Organic Reactions and Mechanisms,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2628?entityType=Course&reportId=422
CHEM 541,Medicinal Chemistry and Drug Design,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2629?entityType=Course&reportId=422
CHEM 543,Structural Identification of Organic Compounds,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/3108?entityType=Course&reportId=422
CHEM 550,Selected Topics in Chemistry,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2432?entityType=Course&reportId=422
CHEM 560,Directed Research in Chemistry,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2433?entityType=Course&reportId=422
CHEM 591,Scientific Methods in Chemistry,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/3240?entityType=Course&reportId=422
CHEM 592,Chemistry Seminar,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/3241?entityType=Course&reportId=422
CHEM 691,Thesis Proposal,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/3242?entityType=Course&reportId=422
CHEM 692,MSc Thesis in Chemistry,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/3243?entityType=Course&reportId=422
CHEM 700,Hot Topics in Chemistry,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/3245?entityType=Course&reportId=422
CHEM 710,Mechanistic Principles of Organic Reactions,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2630?entityType=Course&reportId=422
CHEM 711,Polymer Chemistry,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/3244?entityType=Course&reportId=422
CHEM 720,Spectrochemical Methods of Analysis,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/3078?entityType=Course&reportId=422
CHEM 722,Advanced Environmental Chemistry,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2914?entityType=Course&reportId=422
CHEM 730,Chemical Thermodynamics and Kinetics,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2768?entityType=Course&reportId=422
CHEM 731,Design of Functional Materials,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2915?entityType=Course&reportId=422
CHEM 733,Colloid and Surfactant Science,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/3246?entityType=Course&reportId=422
CHEM 740,Advanced Medicinal Chemistry,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2355?entityType=Course&reportId=422
CHEM 750,Modern Inorganic Chemistry,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2430?entityType=Course&reportId=422
CHEM 752,Materials Chemistry,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/3163?entityType=Course&reportId=422
CHEM 753,Organometallic Catalysis,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2428?entityType=Course&reportId=422
CHEM 780,Research Methods and Ethics,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2429?entityType=Course&reportId=422
CHEM 798,0 Thesis Research,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2916?entityType=Course&reportId=422
CHEM 800,Doctoral Thesis,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2917?entityType=Course&reportId=422
CHME 200,Basic Principles and Calculations in Chemical Engineering,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/993?entityType=Course&reportId=422
CHME 201,Chemical Engineering Thermodynamics,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1209?entityType=Course&reportId=422
CHME 202,Fluid Mechanics,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1301?entityType=Course&reportId=422
CHME 203,Organic and Polymer Chemistry,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/884?entityType=Course&reportId=422
CHME 222,Inorganic and Analytical Chemistry,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/905?entityType=Course&reportId=422
CHME 300,Heat and Mass Transfer,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1232?entityType=Course&reportId=422
CHME 301,Applied Mathematics for Process Design,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/982?entityType=Course&reportId=422
CHME 302,Instrumental Methods of Analysis for Engineers,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1008?entityType=Course&reportId=422
CHME 303,Separation Processes,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1263?entityType=Course&reportId=422
CHME 304,Chemical Reaction Engineering,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1264?entityType=Course&reportId=422
CHME 305,Chemical Engineering Laboratory I,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/883?entityType=Course&reportId=422
CHME 351,Environment and Development,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1266?entityType=Course&reportId=422
CHME 352,Research Practice,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1324?entityType=Course&reportId=422
CHME 353,Electrochemical Engineering,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/886?entityType=Course&reportId=422
CHME 400,Process Design and Simulation,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1025?entityType=Course&reportId=422
CHME 401,Chemical Engineering Laboratory II,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/885?entityType=Course&reportId=422
CHME 402,Materials Chemistry,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/889?entityType=Course&reportId=422
CHME 403,Chemical Process Control and Safety,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1023?entityType=Course&reportId=422
CHME 421,Tissue Engineering,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/994?entityType=Course&reportId=422
CHME 453,Multiphase Systems,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1233?entityType=Course&reportId=422
CHME 454,Transport Phenomena and Operations,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1234?entityType=Course&reportId=422
CHME 459,Biomechanics,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/992?entityType=Course&reportId=422
CHME 461,Powder Technology,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/981?entityType=Course&reportId=422
CHME 464,Directed Study,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1024?entityType=Course&reportId=422
CHME 485,Introduction to Biochemical Engineering,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1265?entityType=Course&reportId=422
CHN 101,Beginning Mandarin I,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2896?entityType=Course&reportId=422
CHN 102,Beginning Mandarin II,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2897?entityType=Course&reportId=422
CHN 201,Intermediate Mandarin I,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2898?entityType=Course&reportId=422
CHN 202,Intermediate Mandarin II,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2899?entityType=Course&reportId=422
CHN 301,Upper Intermediate Chinese I,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2900?entityType=Course&reportId=422
CSCI 101,Introduction to Computational Sciences,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1167?entityType=Course&reportId=422
CSCI 111,Web Programming and Problem Solving,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1129?entityType=Course&reportId=422
CSCI 115,Programming Fundamentals,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1252?entityType=Course&reportId=422
CSCI 151,Programming for Scientists and Engineers,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/938?entityType=Course&reportId=422
CSCI 152,Performance and Data Structures,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/970?entityType=Course&reportId=422
CSCI 231,Computer Systems and Organization,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1076?entityType=Course&reportId=422
CSCI 235,Programming Languages,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/968?entityType=Course&reportId=422
CSCI 245,System Analysis and Design,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/942?entityType=Course&reportId=422
CSCI 262,Software Project Management,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/943?entityType=Course&reportId=422
CSCI 270,Algorithms,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1168?entityType=Course&reportId=422
CSCI 272,Formal Languages,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1084?entityType=Course&reportId=422
CSCI 281,Human-Computer Interaction,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/939?entityType=Course&reportId=422
CSCI 299,Internship I,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/969?entityType=Course&reportId=422
CSCI 307,Research Methods,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1176?entityType=Course&reportId=422
CSCI 325,Introduction to Parallel Systems and GPU Programming,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1100?entityType=Course&reportId=422
CSCI 330,Mobile Computing,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1127?entityType=Course&reportId=422
CSCI 332,Operating Systems,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1041?entityType=Course&reportId=422
CSCI 333,Computer Networks,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1251?entityType=Course&reportId=422
CSCI 336,Ubiquity and Sensing,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1226?entityType=Course&reportId=422
CSCI 341,Database Systems,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1314?entityType=Course&reportId=422
CSCI 344,Data Mining and Decision Support,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1099?entityType=Course&reportId=422
CSCI 355,Compiler Construction,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1085?entityType=Course&reportId=422
CSCI 361,Software Engineering,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1136?entityType=Course&reportId=422
CSCI 363,Software Testing and Quality Assurance,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/870?entityType=Course&reportId=422
CSCI 371,Algorithmic Problem Solving,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1166?entityType=Course&reportId=422
CSCI 390,Artificial Intelligence,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1186?entityType=Course&reportId=422
CSCI 393,Introduction to Natural Language Processing,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1212?entityType=Course&reportId=422
CSCI 399,Internship II,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/971?entityType=Course&reportId=422
CSCI 399F,Internship II-F,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/972?entityType=Course&reportId=422
CSCI 408,Senior Project I,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/928?entityType=Course&reportId=422
CSCI 409,Senior Project II,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/929?entityType=Course&reportId=422
CSCI 434,Information Security,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1177?entityType=Course&reportId=422
